TICKS, NEG-REWARD, INIT-VALUE-UPPR-BOUND, D1, D2, ACCURACY, PROBLEM-RT
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 9.285001
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 10.510666
20.0, -0.5, 1.0, 1.0, 2.0, 0.6666667, 11.691667
20.0, -0.5, 1.0, 1.0, 2.0, 0.0, 8.251334
20.0, -0.5, 1.0, 1.0, 2.0, 0.6666667, 9.487332
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 14.063667
20.0, -0.5, 1.0, 1.0, 2.0, 0.6666667, 6.8333335
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 9.528333
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 8.031667
20.0, -0.5, 1.0, 1.0, 2.0, 0.6666667, 9.504001
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 11.708333
20.0, -0.5, 1.0, 1.0, 2.0, 0.33333334, 12.118667
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 12.978333
20.0, -0.5, 1.0, 1.0, 2.0, 1.0, 11.708333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.268333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 6.781667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.271
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.725001
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.955333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.758334
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.471667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.771
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.392666
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.273667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.197334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.523999
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.681999
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.700667
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 13.436666
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.740334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.065
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.488334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.708333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.861
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 14.188334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.488334
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 9.468333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.156333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 9.268333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.985333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.759
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.249333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.034667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.471667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 14.455667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.015
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.186667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.733333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.251667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.279333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.388333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.758667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.505
20.0, -0.5, 1.0, 1.0, 5.0, 0.0, 9.297333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.074
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.268333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.031667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.251667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.708333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.045667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.644001
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 15.295667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.031667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.722
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.235001
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 9.314667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.483333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 9.285
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.065
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.538333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.015
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.268333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 5.5916667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.051001
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.150334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.960002
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.7109995
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.749667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.235999
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.505
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.244332
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 9.251666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.981667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.508334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.397667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.468333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.741666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.496666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.733333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.884999
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.297333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.020333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.538333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 12.945
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.251666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.673334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.031667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.000999
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 12.978333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 14.639001
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 9.452333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.502002
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.015
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.268333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 14.184334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.048333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 6.8793335
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.301666
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.019
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.945001
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.716
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 6.778333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 8.015
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.235
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.520667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.051333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.048333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.285
20.0, -0.5, 1.0, 1.0, 5.0, 0.0, 9.3
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.941667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.233333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 8.031667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.128334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.505
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.015
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.691667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.235
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.031667
20.0, -0.5, 1.0, 1.0, 5.0, 0.0, 11.675
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 12.127667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.4696665
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.547667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 13.128001
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.909333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.488334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.691667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.505001
20.0, -0.5, 1.0, 1.0, 5.0, 0.0, 8.081666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.502999
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.559667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 14.154
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.741666
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 8.048333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.708333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.164666
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.942666
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.491334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.031667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.708333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.457666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 7.9983335
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.513
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 6.8116665
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 8.082334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.505
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.235
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.500667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.554
20.0, -0.5, 1.0, 1.0, 5.0, 0.0, 6.795
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.498
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.9713335
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.533333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 12.341666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.519
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.724999
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 6.795
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 6.828333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.708333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.9053335
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 6.778333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 14.181666
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 8.045667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.284667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.858666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.269001
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.318666
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.171333
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 8.065
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.265
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.405002
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.226001
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 13.211666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.019667
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.511334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 9.268334
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.705668
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.481667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.724999
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.334332
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.993
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.716
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.961667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 6.865
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.314334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.248666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.924998
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.471667
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 6.778333
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.015
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.075001
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.488334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 12.978335
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 11.675332
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 10.505
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 7.998333
20.0, -0.5, 1.0, 1.0, 5.0, 1.0, 12.966334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.235
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 10.689334
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 9.251666
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 8.065
20.0, -0.5, 1.0, 1.0, 5.0, 0.6666667, 11.877667
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.758332
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 10.547334
20.0, -0.5, 1.0, 1.0, 5.0, 0.33333334, 11.985
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.477666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.471667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.314667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.732999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.5216675
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.808333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.039666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.270667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 15.415001
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 11.978667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.741668
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.708333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.964001
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.544666
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.297667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.015
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 13.620334
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 15.395001
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 8.015
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.4956665
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.269
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.048333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.674999
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 8.0876665
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.259999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 12.956
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.285
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.928334
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 7.9983344
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.527667
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 7.093
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.727666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.455001
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.545334
20.0, -0.5, 1.0, 1.0, 10.0, 0.0, 11.708333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.301667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.268666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.740668
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.966334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 5.5416665
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.741666
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 7.998333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 14.173335
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.031667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.708333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.930333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 8.052667
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 10.505666
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.305667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.185333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 5.5750003
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.496333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.947333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.210332
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.494332
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 5.558334
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.995
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.048333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.268333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 5.5643334
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.531669
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.052666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.488334
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.909665
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.471665
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.961666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.167666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.716332
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.721333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.948667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 13.403333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 6.7949996
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.301666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.971333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.724999
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.736333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 14.122666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 14.197
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.928334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.708333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.245999
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.251667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.531333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 13.144
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.276999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.048333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.745002
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.708333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.931
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.951333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.921668
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 13.838333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.2683325
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 14.181666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.716666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.764667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 15.481667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.925
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 12.174999
20.0, -0.5, 1.0, 1.0, 10.0, 0.0, 6.8116665
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.761333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.235
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.911668
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.500334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.488334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.266666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 13.011666
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.485
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.014999
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.720333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.502999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.505
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 8.0373335
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.471667
20.0, -0.5, 1.0, 1.0, 10.0, 0.0, 5.5993333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 8.015
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.691666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.510333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 14.146998
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.724999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 5.595667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.280999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 13.151999
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.485
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 6.836333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.235
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.048333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 7.0266666
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 11.341001
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.267333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.522333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.548667
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 6.7949996
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 8.038333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 12.928333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.957334
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.961667
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 6.763
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.501332
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.996333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.488334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.515332
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.488335
20.0, -0.5, 1.0, 1.0, 10.0, 0.0, 5.566666
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.262333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.7300005
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.218333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.725001
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 9.218333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.164666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.979
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 8.075666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.724999
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.015
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 8.031667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.488334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.708333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 10.518666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.151666
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.4383335
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.957665
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.505001
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.769334
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 11.675
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 12.954999
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 11.766999
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 10.749333
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 8.260667
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 9.268333
20.0, -0.5, 1.0, 1.0, 10.0, 0.6666667, 9.539333
20.0, -0.5, 1.0, 1.0, 10.0, 1.0, 13.197334
20.0, -0.5, 1.0, 1.0, 10.0, 0.33333334, 8.031667
